@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

car,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,159,14,0,91.907514,8.092486,0,0.81486,0.038551,0.149604,16.800185,44.149258,210.310948,1101.285347,-890.974399,1.21567,6.365811,-5.150141,178.489447,1.031731,14760.052579,1,121,0.153846,8,0.846154,44,0,0,0.937984,1,0.968,0.999682,0.919075,0.111832,0.888168,0.080925,0.91886,0.919075,0.915735,0.994904,0.002,0,0.001531,0.000086,41480,134785,17315,?
car,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,157,16,0,90.751445,9.248555,0,0.801035,0.048107,0.197603,20.96488,58.314232,210.310948,10755.015559,-10544.704611,1.21567,62.16772,-60.95205,166.897744,0.964727,13801.485266,0.958678,116,0.057692,3,0.942308,49,0.041322,5,0.97479,0.958678,0.966667,0.974412,0.907514,0.054586,0.945414,0.092486,0.909776,0.907514,0.908211,0.959748,0.002,0,0.001491,0.000086,43237,134785,17315,?
car,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,162,11,0,93.641618,6.358382,0,0.864023,0.038976,0.157416,16.985751,46.454734,210.310948,4316.07111,-4105.760162,1.21567,24.948388,-23.732718,181.089116,1.046758,14975.030248,0.950413,115,0.057692,3,0.942308,49,0.049587,6,0.974576,0.950413,0.962343,0.97465,0.936416,0.050601,0.949399,0.063584,0.939958,0.936416,0.937433,0.977291,0.002,0,0.001592,0.000088,43237,134785,17315,?
car,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1556,172,168,4,0,97.674419,2.325581,0,0.949337,0.018831,0.104241,8.253276,30.960048,205.600818,1086.452436,-880.851619,1.195354,6.316584,-5.12123,192.463782,1.118975,15886.152427,0.975207,118,0.019608,1,0.980392,50,0.024793,3,0.991597,0.975207,0.983333,0.992708,0.976744,0.01874,0.98126,0.023256,0.977519,0.976744,0.976945,0.9932,0.001,0,0.001587,0.000088,44987,134870,17230,?
car,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1556,172,157,15,0,91.27907,8.72093,0,0.814495,0.045752,0.182343,20.093053,54.282626,203.165367,5397.05181,-5193.886443,1.181194,31.378208,-30.197014,166.240742,0.966516,13703.926113,0.942149,114,0.019608,1,0.980392,50,0.057851,7,0.991304,0.942149,0.966102,0.972857,0.912791,0.030188,0.969812,0.087209,0.921715,0.912791,0.915846,0.96943,0.001,0,0.001354,0.000087,44546,134870,17230,?
car,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,161,12,0,93.063584,6.936416,0,0.850411,0.039938,0.162506,17.440743,48.068162,207.771695,4317.447803,-4109.676108,1.200992,24.956346,-23.755353,177.168218,1.024094,14631.067325,0.950413,115,0.076923,4,0.923077,48,0.049587,6,0.966387,0.950413,0.958333,0.975842,0.930636,0.064347,0.935653,0.069364,0.931837,0.930636,0.93099,0.977297,0.002,0,0.002222,0.000095,42362,134785,17315,?
car,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,161,12,0,93.063584,6.936416,0,0.849183,0.039994,0.162694,17.465019,48.123911,207.771695,4318.246539,-4110.474844,1.200992,24.960963,-23.75997,173.645536,1.003731,14340.153954,0.966942,117,0.057692,3,0.942308,49,0.033058,4,0.975,0.966942,0.970954,0.986093,0.930636,0.05114,0.94886,0.069364,0.930257,0.930636,0.930065,0.980042,0.001,0.001,0.001285,0.000085,43237,134785,17315,?
car,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,157,16,0,90.751445,9.248555,0,0.803549,0.0441,0.173156,19.258035,51.218384,207.771695,4322.996261,-4115.224566,1.200992,24.988418,-23.787425,173.364106,1.002105,14316.912638,0.950413,115,0.019231,1,0.980769,51,0.049587,6,0.991379,0.950413,0.970464,0.974015,0.907514,0.028543,0.971457,0.092486,0.913162,0.907514,0.908425,0.976792,0.002,0.001,0.002029,0.000089,44987,134785,17315,?
car,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,163,10,0,94.219653,5.780347,0,0.876216,0.029131,0.139058,12.721081,41.130875,207.875497,3237.295236,-3029.419739,1.201592,18.712689,-17.511097,182.982937,1.057705,15112.015114,0.958678,116,0.019231,1,0.980769,51,0.041322,5,0.991453,0.958678,0.97479,0.988875,0.942197,0.025714,0.974286,0.057803,0.948042,0.942197,0.942894,0.986014,0.001,0,0.001488,0.000083,44546,134785,17315,?
car,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,165,8,0,95.375723,4.624277,0,0.898705,0.024242,0.128952,10.564728,38.054875,210.310948,2164.221688,-1953.910741,1.21567,12.509952,-11.294282,191.40374,1.10638,15827.990429,0.975207,118,0.076923,4,0.923077,48,0.024793,3,0.967213,0.975207,0.971193,0.987921,0.953757,0.058927,0.941073,0.046243,0.954201,0.953757,0.953541,0.988965,0.002,0,0.001506,0.000082,43237,134785,17315,?
car,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,161,12,0,93.063584,6.936416,0,0.851108,0.042565,0.173924,18.549665,51.326194,210.310948,7534.627716,-7324.316768,1.21567,43.552761,-42.337091,170.73332,0.986898,14118.665359,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.979021,0.930636,0.037638,0.962362,0.069364,0.931973,0.930636,0.930515,0.970095,0.002,0,0.001516,0.000089,42796,134785,17315,?
car,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,155,18,0,89.595376,10.404624,0,0.776662,0.056695,0.19945,24.707437,58.859304,210.310948,6476.406074,-6266.095126,1.21567,37.435873,-36.220203,164.733395,0.952216,13622.506054,0.950413,115,0.076923,4,0.923077,48,0.049587,6,0.966387,0.950413,0.958333,0.974412,0.895954,0.068281,0.931719,0.104046,0.897714,0.895954,0.896165,0.96777,0.002,0.001,0.002153,0.000137,42796,134785,17315,?
