@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

carintstring,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,164,9,0,94.797688,5.202312,0,0.889887,0.254817,0.319184,111.04796,94.193758,210.310948,179.264663,31.046285,1.21567,1.036212,0.179458,2.414261,0.013955,199.645535,0.958678,116,0.019231,1,0.980769,51,0.041322,5,0.991453,0.958678,0.97479,0.97624,0.947977,0.022317,0.977683,0.052023,0.953078,0.947977,0.949723,0.971372,0.064,0,0.064031,0.000269,15560,134807,17337,?
carintstring,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,157,16,0,90.751445,9.248555,0,0.802793,0.258671,0.324794,112.727324,95.849311,210.310948,184.3594,25.951548,1.21567,1.065661,0.150009,-2.850401,-0.016476,-235.711829,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.970041,0.907514,0.03723,0.96277,0.092486,0.917275,0.907514,0.9102,0.954761,0.172,0,0.066924,0.000268,15560,134807,17337,?
carintstring,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,161,12,0,93.063584,6.936416,0,0.854469,0.256262,0.32119,111.677721,94.785712,210.310948,181.01955,29.291398,1.21567,1.046356,0.169314,1.169149,0.006758,96.68188,0.933884,113,0.019231,1,0.980769,51,0.066116,8,0.991228,0.933884,0.961702,0.970359,0.930636,0.029965,0.970035,0.069364,0.942072,0.930636,0.931055,0.967505,0.061,0,0.06067,0.000295,15560,134807,17337,?
carintstring,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,163,10,0,94.219653,5.780347,0,0.877383,0.25578,0.32069,111.467801,94.63807,210.310948,180.849625,29.461323,1.21567,1.045374,0.170297,1.677296,0.009695,138.702712,0.950413,115,0.038462,2,0.961538,50,0.049587,6,0.982906,0.950413,0.966387,0.962492,0.942197,0.037151,0.962849,0.057803,0.945784,0.942197,0.943374,0.961001,0.07,0.001,0.069421,0.000463,15560,134807,17337,?
carintstring,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,155,17,0,90.116279,9.883721,0,0.787608,0.258721,0.325241,113.391537,96.597593,205.600818,182.944363,22.656455,1.195354,1.06363,0.131724,-5.14793,-0.02993,-424.915311,0.92562,112,0.078431,4,0.921569,47,0.07438,9,0.965517,0.92562,0.945148,0.939475,0.901163,0.075207,0.924793,0.098837,0.908688,0.901163,0.902595,0.934144,0.064,0.001,0.063568,0.000268,15560,134892,17252,?
carintstring,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,156,16,0,90.697674,9.302326,0,0.802228,0.258236,0.324495,113.179194,96.376124,205.600818,182.3594,23.241418,1.195354,1.060229,0.135125,-4.562968,-0.026529,-376.631923,0.92562,112,0.058824,3,0.941176,48,0.07438,9,0.973913,0.92562,0.949153,0.948388,0.906977,0.058499,0.941501,0.093023,0.919809,0.906977,0.908433,0.944213,0.056,0.001,0.05343,0.000289,15560,134892,17252,?
carintstring,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,162,11,0,93.641618,6.358382,0,0.865112,0.255299,0.319812,111.487562,94.598447,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-0.633138,-0.00366,-52.286419,0.942149,114,0.019231,1,0.980769,51,0.057851,7,0.991304,0.942149,0.966102,0.978147,0.936416,0.028835,0.971165,0.063584,0.94497,0.936416,0.937361,0.973749,0.064,0,0.063304,0.000289,15548,134807,17337,?
carintstring,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,160,13,0,92.485549,7.514451,0,0.834438,0.256262,0.321315,111.90827,95.042922,207.771695,180.604513,27.167183,1.200992,1.043957,0.157036,-2.142913,-0.012387,-176.968034,0.958678,116,0.096154,5,0.903846,47,0.041322,5,0.958678,0.958678,0.958678,0.939209,0.924855,0.080711,0.919289,0.075145,0.928159,0.924855,0.924869,0.937975,0.062,0.001,0.062567,0.000264,15560,134807,17337,?
carintstring,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,162,11,0,93.641618,6.358382,0,0.86256,0.25578,0.320815,111.697916,94.894995,207.771695,180.434588,27.337108,1.200992,1.042974,0.158018,-1.294917,-0.007485,-106.937981,0.958678,116,0.057692,3,0.942308,49,0.041322,5,0.97479,0.958678,0.966667,0.95534,0.936416,0.050933,0.949067,0.063584,0.937817,0.936416,0.936946,0.953165,0.065,0,0.062403,0.000265,15560,134807,17337,?
carintstring,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,155,18,0,89.595376,10.404624,0,0.765636,0.258671,0.324547,112.956382,95.99543,207.875497,183.529325,24.346172,1.201592,1.060863,0.140729,-4.963924,-0.028693,-409.955706,0.958678,116,0.173077,9,0.826923,43,0.041322,5,0.928,0.958678,0.943089,0.902336,0.895954,0.133318,0.866682,0.104046,0.896876,0.895954,0.893083,0.902534,0.07,0,0.069457,0.000288,15560,134807,17337,?
carintstring,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,161,12,0,93.063584,6.936416,0,0.847241,0.256262,0.32169,111.677721,94.933123,210.310948,181.01955,29.291398,1.21567,1.046356,0.169314,-0.211321,-0.001222,-17.47503,0.983471,119,0.096154,5,0.903846,47,0.016529,2,0.959677,0.983471,0.971429,0.948268,0.930636,0.071725,0.928275,0.069364,0.936612,0.930636,0.930308,0.938081,0.068,0,0.066912,0.00028,15560,134807,17337,?
carintstring,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,156,17,0,90.17341,9.82659,0,0.782936,0.260597,0.327134,113.567006,96.539798,210.310948,187.944363,22.366585,1.21567,1.086384,0.129287,-6.014752,-0.034767,-497.385418,0.975207,118,0.096154,5,0.903846,47,0.024793,3,0.95935,0.975207,0.967213,0.946917,0.901734,0.081244,0.918756,0.098266,0.89474,0.901734,0.897608,0.920238,0.069,0,0.068327,0.000488,15560,134807,17337,?
carintstring,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,163,10,0,94.219653,5.780347,0,0.876384,0.25578,0.320439,111.467801,94.564163,210.310948,180.849625,29.461323,1.21567,1.045374,0.170297,0.659374,0.003811,54.526414,0.966942,117,0.019231,1,0.980769,51,0.033058,4,0.991525,0.966942,0.979079,0.9791,0.942197,0.022561,0.977439,0.057803,0.944164,0.942197,0.942783,0.973787,0.067,0.001,0.064981,0.00032,15560,134807,17337,?
carintstring,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,164,9,0,94.797688,5.202312,0,0.887158,0.254817,0.319436,111.04796,94.267955,210.310948,179.264663,31.046285,1.21567,1.036212,0.179458,2.074411,0.011991,171.541891,0.975207,118,0.038462,2,0.961538,50,0.024793,3,0.983333,0.975207,0.979253,0.971949,0.947977,0.035524,0.964476,0.052023,0.947736,0.947977,0.946776,0.967662,0.065,0,0.064669,0.000465,15560,134807,17337,?
carintstring,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,162,10,0,94.186047,5.813953,0,0.871277,0.254845,0.3191,111.692788,94.77378,205.600818,177.849625,27.751193,1.195354,1.034009,0.161344,-1.58089,-0.009191,-130.488225,0.966942,117,0.098039,5,0.901961,46,0.033058,4,0.959016,0.966942,0.962963,0.940933,0.94186,0.075811,0.924189,0.05814,0.941533,0.94186,0.941376,0.940709,0.083,0.001,0.075883,0.000267,15560,134892,17252,?
carintstring,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,158,14,0,91.860465,8.139535,0,0.825203,0.258721,0.324495,113.391537,96.376124,205.600818,184.189475,21.411343,1.195354,1.070869,0.124485,-4.528752,-0.02633,-373.807724,0.933884,113,0.078431,4,0.921569,47,0.066116,8,0.965812,0.933884,0.94958,0.93194,0.918605,0.068859,0.931141,0.081395,0.923797,0.918605,0.919916,0.933424,0.065,0,0.060744,0.000322,15560,134892,17252,?
carintstring,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,162,11,0,93.641618,6.358382,0,0.86257,0.255299,0.319687,111.487562,94.561313,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-1.142913,-0.006606,-94.385123,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.972823,0.936416,0.03769,0.96231,0.063584,0.936813,0.936416,0.936105,0.96494,0.066,0.001,0.065917,0.00032,15560,134807,17337,?
carintstring,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,157,16,0,90.751445,9.248555,0,0.796246,0.258189,0.324176,112.749686,95.889072,207.771695,183.3594,24.412295,1.200992,1.059881,0.141112,-4.219729,-0.024391,-348.477513,0.958678,116,0.134615,7,0.865385,45,0.041322,5,0.943089,0.958678,0.95082,0.918309,0.907514,0.103431,0.896569,0.092486,0.909686,0.907514,0.906679,0.915822,0.075,0.001,0.075535,0.000281,15560,134807,17337,?
carintstring,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,161,12,0,93.063584,6.936416,0,0.850948,0.256262,0.321065,111.90827,94.968987,207.771695,181.01955,26.752145,1.200992,1.046356,0.154637,-1.709954,-0.009884,-141.212986,0.950413,115,0.057692,3,0.942308,49,0.049587,6,0.974576,0.950413,0.962343,0.957565,0.930636,0.052615,0.947385,0.069364,0.933085,0.930636,0.931487,0.953794,0.055,0,0.055026,0.000265,15560,134807,17337,?
carintstring,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,157,16,0,90.751445,9.248555,0,0.796755,0.257707,0.323308,112.539332,95.632341,207.771695,182.3594,25.412295,1.200992,1.054101,0.146892,-3.897801,-0.022531,-321.891754,0.958678,116,0.096154,5,0.903846,47,0.041322,5,0.958678,0.958678,0.958678,0.940003,0.907514,0.082845,0.917155,0.092486,0.906543,0.907514,0.904952,0.932379,0.06,0,0.056361,0.000268,15560,134807,17337,?
carintstring,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,164,9,0,94.797688,5.202312,0,0.888082,0.254335,0.318429,110.838039,93.970814,210.310948,178.264663,32.046285,1.21567,1.030432,0.185239,2.736189,0.015816,226.267141,0.958678,116,0.057692,3,0.942308,49,0.041322,5,0.97479,0.958678,0.966667,0.957645,0.947977,0.04873,0.95127,0.052023,0.949853,0.947977,0.948347,0.958697,0.058,0.001,0.058159,0.000265,15560,134807,17337,?
carintstring,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,160,13,0,92.485549,7.514451,0,0.834899,0.256744,0.321939,111.887642,95.006744,210.310948,181.604513,28.706435,1.21567,1.049737,0.165933,-0.265439,-0.001534,-21.950271,0.975207,118,0.057692,3,0.942308,49,0.024793,3,0.975207,0.975207,0.975207,0.960982,0.924855,0.053855,0.946145,0.075145,0.927333,0.924855,0.923113,0.955342,0.063,0.001,0.063463,0.000331,15560,134807,17337,?
carintstring,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,155,18,0,89.595376,10.404624,0,0.778142,0.259634,0.326643,113.147165,96.394843,210.310948,185.529325,24.781623,1.21567,1.072424,0.143246,-3.002404,-0.017355,-248.281612,0.950413,115,0.076923,4,0.923077,48,0.049587,6,0.966387,0.950413,0.958333,0.943102,0.895954,0.068281,0.931719,0.104046,0.900366,0.895954,0.8968,0.928475,0.069,0.001,0.069237,0.000265,15560,134807,17337,?
carintstring,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,166,7,0,95.953757,4.046243,0,0.912297,0.253854,0.317798,110.628119,93.784622,210.310948,178.094738,32.21621,1.21567,1.029449,0.186221,2.713492,0.015685,224.390172,0.983471,119,0.038462,2,0.961538,50,0.016529,2,0.983471,0.983471,0.983471,0.976319,0.959538,0.030886,0.969114,0.040462,0.964098,0.959538,0.960377,0.968867,0.072,0,0.068919,0.000274,15560,134807,17337,?
carintstring,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,159,13,0,92.44186,7.55814,0,0.835974,0.256783,0.322248,112.538486,95.705146,205.704619,180.604513,25.100107,1.195957,1.050026,0.145931,-3.383979,-0.019674,-279.330854,0.958678,116,0.039216,2,0.960784,49,0.041322,5,0.983051,0.958678,0.970711,0.967671,0.924419,0.041445,0.958555,0.075581,0.927584,0.924419,0.925237,0.959088,0.065,0,0.064807,0.000288,15560,134892,17252,?
carintstring,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,161,11,0,93.604651,6.395349,0,0.859508,0.255814,0.319732,112.117475,94.961488,205.600818,179.01955,26.581268,1.195354,1.040811,0.154542,-2.58089,-0.015005,-213.029222,0.958678,116,0.078431,4,0.921569,47,0.041322,5,0.966667,0.958678,0.962656,0.949036,0.936047,0.065278,0.934722,0.063953,0.938427,0.936047,0.935938,0.94743,0.065,0,0.064582,0.000285,15560,134892,17252,?
carintstring,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,150,23,0,86.705202,13.294798,0,0.704603,0.261079,0.328847,114.011809,97.270935,207.771695,186.454138,21.317558,1.200992,1.07777,0.123223,-7.652688,-0.044235,-631.981297,0.942149,114,0.192308,10,0.807692,42,0.057851,7,0.919355,0.942149,0.930612,0.890496,0.867052,0.150512,0.849488,0.132948,0.865877,0.867052,0.865201,0.882521,0.069,0,0.066125,0.000265,15560,134807,17337,?
carintstring,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,158,15,0,91.32948,8.67052,0,0.813685,0.257225,0.323059,112.328978,95.558862,207.771695,181.774438,25.997258,1.200992,1.050719,0.150273,-2.803063,-0.016203,-231.485143,0.933884,113,0.096154,5,0.903846,47,0.066116,8,0.957627,0.933884,0.945607,0.934123,0.913295,0.082637,0.917363,0.086705,0.916276,0.913295,0.914429,0.930424,0.069,0,0.067739,0.000328,15560,134807,17337,?
carintstring,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,159,14,0,91.907514,8.092486,0,0.824289,0.257225,0.323059,112.328978,95.558862,207.771695,182.189475,25.58222,1.200992,1.053118,0.147874,-2.879879,-0.016647,-237.828799,0.950413,115,0.076923,4,0.923077,48,0.049587,6,0.966387,0.950413,0.958333,0.943976,0.919075,0.067676,0.932324,0.080925,0.925878,0.919075,0.916728,0.943085,0.061,0.001,0.058476,0.000774,15560,134807,17337,?
carintstring,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,154,19,0,89.017341,10.982659,0,0.764051,0.262042,0.328603,114.432517,97.198695,207.771695,189.284213,18.487483,1.200992,1.094128,0.106864,-7.964444,-0.046037,-657.726993,0.933884,113,0.096154,5,0.903846,47,0.066116,8,0.957627,0.933884,0.945607,0.924825,0.890173,0.083504,0.916496,0.109827,0.890264,0.890173,0.887524,0.920338,0.069,0.001,0.068181,0.00033,15560,134807,17337,?
carintstring,9,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,163,10,0,94.219653,5.780347,0,0.875549,0.25578,0.320565,111.467801,94.601124,210.310948,180.434588,29.87636,1.21567,1.042974,0.172696,-0.113436,-0.000656,-9.380487,0.991736,120,0.019231,1,0.980769,51,0.008264,1,0.991736,0.991736,0.991736,0.988795,0.942197,0.018411,0.981589,0.057803,0.953779,0.942197,0.945695,0.96665,0.069,0,0.065361,0.000311,15560,134807,17337,?
carintstring,9,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,158,15,0,91.32948,8.67052,0,0.815263,0.257225,0.322188,112.097563,95.080307,210.310948,181.774438,28.53651,1.21567,1.050719,0.164951,-0.433736,-0.002507,-35.867458,0.942149,114,0.057692,3,0.942308,49,0.057851,7,0.974359,0.942149,0.957983,0.95836,0.913295,0.057109,0.942891,0.086705,0.917834,0.913295,0.913751,0.949834,0.07,0.001,0.070117,0.000326,15560,134807,17337,?
carintstring,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,161,12,0,93.063584,6.936416,0,0.849314,0.256262,0.321565,111.677721,94.896292,210.310948,181.01955,29.291398,1.21567,1.046356,0.169314,0.319524,0.001847,26.42277,0.975207,118,0.057692,3,0.942308,49,0.024793,3,0.975207,0.975207,0.975207,0.960585,0.930636,0.048078,0.951922,0.069364,0.931938,0.930636,0.930622,0.955177,0.062,0,0.061686,0.000313,15560,134807,17337,?
carintstring,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1555,173,159,14,0,91.907514,8.092486,0,0.817895,0.258189,0.32368,112.517404,95.520496,210.310948,184.189475,26.121473,1.21567,1.064679,0.150991,-1.855177,-0.010724,-153.412499,0.975207,118,0.153846,8,0.846154,44,0.024793,3,0.936508,0.975207,0.955466,0.909806,0.919075,0.115982,0.884018,0.080925,0.916547,0.919075,0.916804,0.908845,0.067,0.001,0.06401,0.000321,15560,134807,17337,?
carintstring,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 40.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0439,1556,172,167,5,0,97.093023,2.906977,0,0.935983,0.252422,0.315282,110.627455,93.636212,205.704619,174.924813,30.779807,1.195957,1.017005,0.178952,1.107874,0.006441,91.449593,0.983471,119,0.019608,1,0.980392,50,0.016529,2,0.991667,0.983471,0.987552,0.985497,0.97093,0.020389,0.979611,0.02907,0.972583,0.97093,0.970958,0.984389,0.062,0,0.062002,0.000293,15560,134892,17252,?
